"scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","district","count","checklist"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-21,"TBC 525_20",32.225127,-110.7064443,NA,NA,NA,NA,"https://ebird.org/checklist/S325109653",NA,NA,"RMD",4,"S325109653"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-21,"TBC 525_19",32.2228318,-110.7048067,NA,NA,NA,NA,"https://ebird.org/checklist/S325084094",NA,NA,"RMD",3,"S325084094"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-21,"TBC 525_16",32.21765,-110.7072006,NA,NA,NA,NA,"https://ebird.org/checklist/S325081538",NA,NA,"RMD",2,"S325081538"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-21,"Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S325245890",NA,NA,"RMD",2,"S325245890"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-21,"TBC 525_15",32.2121232,-110.7086508,NA,NA,NA,NA,"https://ebird.org/checklist/S325071455",NA,NA,"RMD",2,"S325071455"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-21,"TBC 525_12",32.2096803,-110.713423,NA,NA,NA,NA,"https://ebird.org/checklist/S325059049",NA,NA,"RMD",2,"S325059049"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-20,"Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324740374",NA,NA,"RMD",2,"S324740374"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-19,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",32.180752,-110.719749,NA,NA,NA,NA,"https://ebird.org/checklist/S324458065",NA,NA,"RMD",9,"S324458065"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-19,"Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",1,"S324403260"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-19,"Saguaro NP--East--Loma Verde Trailhead",32.2033393,-110.7099992,NA,NA,NA,NA,"https://ebird.org/checklist/S324307647",NA,NA,"RMD",2,"S324307647"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-18,"Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323871802",NA,NA,"RMD",2,"S323871802"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-18,"Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",4,"S323856568"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-18,"Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",4,"S323730894"
"Peucaea carpalis","rufous-winged sparrow","Aves",2026-04-17,"Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Leiothlypis virginiae","virginia's warbler","Aves",2026-04-20,"Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S324772065",NA,NA,"RMD",1,"S324772065"
"Leiothlypis virginiae","virginia's warbler","Aves",2026-04-18,"Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323871802",NA,NA,"RMD",1,"S323871802"
"Setophaga coronata","yellow-rumped warbler","Aves",2026-04-22,"Saguaro NP--East--Lower Chiminea Canyon",32.1534807,-110.6086395,NA,NA,NA,NA,"https://ebird.org/checklist/S325480036",NA,NA,"RMD",1,"S325480036"
"Setophaga coronata","yellow-rumped warbler","Aves",2026-04-19,"Saguaro NP--East--Cactus Forest South Trailhead",32.1704179,-110.7287979,NA,NA,NA,NA,"https://ebird.org/checklist/S324403260",NA,NA,"RMD",2,"S324403260"
"Setophaga coronata","yellow-rumped warbler","Aves",2026-04-18,"Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Setophaga coronata","yellow-rumped warbler","Aves",2026-04-18,"Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S323704553",NA,NA,"RMD",2,"S323704553"
